,path,symbol_id,latex,map-MNIST-label
85,hasy-capital-letters-imgs/v2-00085.png,39,I,18
86,hasy-capital-letters-imgs/v2-00086.png,39,I,18
87,hasy-capital-letters-imgs/v2-00087.png,39,I,18
88,hasy-capital-letters-imgs/v2-00088.png,39,I,18
89,hasy-capital-letters-imgs/v2-00089.png,39,I,18
90,hasy-capital-letters-imgs/v2-00090.png,39,I,18
91,hasy-capital-letters-imgs/v2-00091.png,39,I,18
92,hasy-capital-letters-imgs/v2-00092.png,39,I,18
93,hasy-capital-letters-imgs/v2-00093.png,40,J,19
94,hasy-capital-letters-imgs/v2-00094.png,40,J,19
95,hasy-capital-letters-imgs/v2-00095.png,40,J,19
96,hasy-capital-letters-imgs/v2-00096.png,40,J,19
97,hasy-capital-letters-imgs/v2-00097.png,40,J,19
98,hasy-capital-letters-imgs/v2-00098.png,40,J,19
99,hasy-capital-letters-imgs/v2-00099.png,40,J,19
100,hasy-capital-letters-imgs/v2-00100.png,40,J,19
101,hasy-capital-letters-imgs/v2-00101.png,40,J,19
102,hasy-capital-letters-imgs/v2-00102.png,40,J,19
103,hasy-capital-letters-imgs/v2-00103.png,40,J,19
104,hasy-capital-letters-imgs/v2-00104.png,41,K,20
105,hasy-capital-letters-imgs/v2-00105.png,41,K,20
106,hasy-capital-letters-imgs/v2-00106.png,41,K,20
107,hasy-capital-letters-imgs/v2-00107.png,41,K,20
108,hasy-capital-letters-imgs/v2-00108.png,41,K,20
109,hasy-capital-letters-imgs/v2-00109.png,41,K,20
110,hasy-capital-letters-imgs/v2-00110.png,41,K,20
111,hasy-capital-letters-imgs/v2-00111.png,41,K,20
112,hasy-capital-letters-imgs/v2-00112.png,41,K,20
113,hasy-capital-letters-imgs/v2-00113.png,41,K,20
114,hasy-capital-letters-imgs/v2-00114.png,41,K,20
115,hasy-capital-letters-imgs/v2-00115.png,42,L,21
116,hasy-capital-letters-imgs/v2-00116.png,42,L,21
117,hasy-capital-letters-imgs/v2-00117.png,42,L,21
118,hasy-capital-letters-imgs/v2-00118.png,42,L,21
119,hasy-capital-letters-imgs/v2-00119.png,42,L,21
120,hasy-capital-letters-imgs/v2-00120.png,42,L,21
121,hasy-capital-letters-imgs/v2-00121.png,42,L,21
122,hasy-capital-letters-imgs/v2-00122.png,42,L,21
123,hasy-capital-letters-imgs/v2-00123.png,42,L,21
124,hasy-capital-letters-imgs/v2-00124.png,42,L,21
125,hasy-capital-letters-imgs/v2-00125.png,42,L,21
126,hasy-capital-letters-imgs/v2-00126.png,43,M,22
127,hasy-capital-letters-imgs/v2-00127.png,43,M,22
128,hasy-capital-letters-imgs/v2-00128.png,43,M,22
129,hasy-capital-letters-imgs/v2-00129.png,43,M,22
130,hasy-capital-letters-imgs/v2-00130.png,43,M,22
131,hasy-capital-letters-imgs/v2-00131.png,43,M,22
132,hasy-capital-letters-imgs/v2-00132.png,43,M,22
133,hasy-capital-letters-imgs/v2-00133.png,43,M,22
134,hasy-capital-letters-imgs/v2-00134.png,43,M,22
135,hasy-capital-letters-imgs/v2-00135.png,43,M,22
136,hasy-capital-letters-imgs/v2-00136.png,43,M,22
137,hasy-capital-letters-imgs/v2-00137.png,43,M,22
138,hasy-capital-letters-imgs/v2-00138.png,44,N,23
139,hasy-capital-letters-imgs/v2-00139.png,44,N,23
140,hasy-capital-letters-imgs/v2-00140.png,44,N,23
141,hasy-capital-letters-imgs/v2-00141.png,44,N,23
142,hasy-capital-letters-imgs/v2-00142.png,44,N,23
143,hasy-capital-letters-imgs/v2-00143.png,44,N,23
144,hasy-capital-letters-imgs/v2-00144.png,44,N,23
145,hasy-capital-letters-imgs/v2-00145.png,44,N,23
146,hasy-capital-letters-imgs/v2-00146.png,44,N,23
147,hasy-capital-letters-imgs/v2-00147.png,44,N,23
148,hasy-capital-letters-imgs/v2-00148.png,44,N,23
149,hasy-capital-letters-imgs/v2-00149.png,45,O,24
150,hasy-capital-letters-imgs/v2-00150.png,45,O,24
151,hasy-capital-letters-imgs/v2-00151.png,45,O,24
152,hasy-capital-letters-imgs/v2-00152.png,45,O,24
153,hasy-capital-letters-imgs/v2-00153.png,45,O,24
154,hasy-capital-letters-imgs/v2-00154.png,45,O,24
155,hasy-capital-letters-imgs/v2-00155.png,45,O,24
156,hasy-capital-letters-imgs/v2-00156.png,45,O,24
157,hasy-capital-letters-imgs/v2-00157.png,45,O,24
158,hasy-capital-letters-imgs/v2-00158.png,46,P,25
159,hasy-capital-letters-imgs/v2-00159.png,46,P,25
160,hasy-capital-letters-imgs/v2-00160.png,46,P,25
161,hasy-capital-letters-imgs/v2-00161.png,46,P,25
162,hasy-capital-letters-imgs/v2-00162.png,46,P,25
163,hasy-capital-letters-imgs/v2-00163.png,46,P,25
164,hasy-capital-letters-imgs/v2-00164.png,46,P,25
165,hasy-capital-letters-imgs/v2-00165.png,46,P,25
166,hasy-capital-letters-imgs/v2-00166.png,47,Q,26
167,hasy-capital-letters-imgs/v2-00167.png,47,Q,26
168,hasy-capital-letters-imgs/v2-00168.png,47,Q,26
169,hasy-capital-letters-imgs/v2-00169.png,47,Q,26
170,hasy-capital-letters-imgs/v2-00170.png,47,Q,26
171,hasy-capital-letters-imgs/v2-00171.png,47,Q,26
172,hasy-capital-letters-imgs/v2-00172.png,47,Q,26
173,hasy-capital-letters-imgs/v2-00173.png,48,R,27
174,hasy-capital-letters-imgs/v2-00174.png,48,R,27
175,hasy-capital-letters-imgs/v2-00175.png,48,R,27
176,hasy-capital-letters-imgs/v2-00176.png,48,R,27
177,hasy-capital-letters-imgs/v2-00177.png,48,R,27
178,hasy-capital-letters-imgs/v2-00178.png,48,R,27
179,hasy-capital-letters-imgs/v2-00179.png,48,R,27
180,hasy-capital-letters-imgs/v2-00180.png,48,R,27
181,hasy-capital-letters-imgs/v2-00181.png,48,R,27
182,hasy-capital-letters-imgs/v2-00182.png,49,S,28
183,hasy-capital-letters-imgs/v2-00183.png,49,S,28
184,hasy-capital-letters-imgs/v2-00184.png,49,S,28
185,hasy-capital-letters-imgs/v2-00185.png,49,S,28
186,hasy-capital-letters-imgs/v2-00186.png,49,S,28
187,hasy-capital-letters-imgs/v2-00187.png,49,S,28
188,hasy-capital-letters-imgs/v2-00188.png,49,S,28
189,hasy-capital-letters-imgs/v2-00189.png,50,T,29
190,hasy-capital-letters-imgs/v2-00190.png,50,T,29
191,hasy-capital-letters-imgs/v2-00191.png,50,T,29
192,hasy-capital-letters-imgs/v2-00192.png,50,T,29
193,hasy-capital-letters-imgs/v2-00193.png,50,T,29
194,hasy-capital-letters-imgs/v2-00194.png,50,T,29
195,hasy-capital-letters-imgs/v2-00195.png,51,U,30
196,hasy-capital-letters-imgs/v2-00196.png,51,U,30
197,hasy-capital-letters-imgs/v2-00197.png,51,U,30
198,hasy-capital-letters-imgs/v2-00198.png,51,U,30
199,hasy-capital-letters-imgs/v2-00199.png,51,U,30
200,hasy-capital-letters-imgs/v2-00200.png,51,U,30
201,hasy-capital-letters-imgs/v2-00201.png,52,V,31
202,hasy-capital-letters-imgs/v2-00202.png,52,V,31
203,hasy-capital-letters-imgs/v2-00203.png,52,V,31
204,hasy-capital-letters-imgs/v2-00204.png,52,V,31
205,hasy-capital-letters-imgs/v2-00205.png,52,V,31
206,hasy-capital-letters-imgs/v2-00206.png,52,V,31
207,hasy-capital-letters-imgs/v2-00207.png,53,W,32
208,hasy-capital-letters-imgs/v2-00208.png,53,W,32
209,hasy-capital-letters-imgs/v2-00209.png,53,W,32
210,hasy-capital-letters-imgs/v2-00210.png,53,W,32
211,hasy-capital-letters-imgs/v2-00211.png,53,W,32
212,hasy-capital-letters-imgs/v2-00212.png,53,W,32
213,hasy-capital-letters-imgs/v2-00213.png,54,X,33
214,hasy-capital-letters-imgs/v2-00214.png,54,X,33
215,hasy-capital-letters-imgs/v2-00215.png,54,X,33
216,hasy-capital-letters-imgs/v2-00216.png,54,X,33
217,hasy-capital-letters-imgs/v2-00217.png,54,X,33
218,hasy-capital-letters-imgs/v2-00218.png,54,X,33
219,hasy-capital-letters-imgs/v2-00219.png,55,Y,34
220,hasy-capital-letters-imgs/v2-00220.png,55,Y,34
221,hasy-capital-letters-imgs/v2-00221.png,55,Y,34
222,hasy-capital-letters-imgs/v2-00222.png,55,Y,34
223,hasy-capital-letters-imgs/v2-00223.png,55,Y,34
224,hasy-capital-letters-imgs/v2-00224.png,55,Y,34
225,hasy-capital-letters-imgs/v2-00225.png,56,Z,35
226,hasy-capital-letters-imgs/v2-00226.png,56,Z,35
227,hasy-capital-letters-imgs/v2-00227.png,56,Z,35
228,hasy-capital-letters-imgs/v2-00228.png,56,Z,35
229,hasy-capital-letters-imgs/v2-00229.png,56,Z,35
230,hasy-capital-letters-imgs/v2-00230.png,56,Z,35
231,hasy-capital-letters-imgs/v2-00231.png,56,Z,35
232,hasy-capital-letters-imgs/v2-00232.png,56,Z,35
233,hasy-capital-letters-imgs/41_00329.png,31,A,10
234,hasy-capital-letters-imgs/41_00315.png,31,A,10
235,hasy-capital-letters-imgs/41_00301.png,31,A,10
236,hasy-capital-letters-imgs/41_00117.png,31,A,10
237,hasy-capital-letters-imgs/41_00103.png,31,A,10
238,hasy-capital-letters-imgs/41_00063.png,31,A,10
239,hasy-capital-letters-imgs/41_00077.png,31,A,10
240,hasy-capital-letters-imgs/41_00088.png,31,A,10
241,hasy-capital-letters-imgs/41_00249.png,31,A,10
242,hasy-capital-letters-imgs/41_00261.png,31,A,10
243,hasy-capital-letters-imgs/41_00275.png,31,A,10
244,hasy-capital-letters-imgs/41_00274.png,31,A,10
245,hasy-capital-letters-imgs/41_00260.png,31,A,10
246,hasy-capital-letters-imgs/41_00248.png,31,A,10
247,hasy-capital-letters-imgs/41_00089.png,31,A,10
248,hasy-capital-letters-imgs/41_00076.png,31,A,10
249,hasy-capital-letters-imgs/41_00062.png,31,A,10
250,hasy-capital-letters-imgs/41_00102.png,31,A,10
251,hasy-capital-letters-imgs/41_00116.png,31,A,10
252,hasy-capital-letters-imgs/41_00300.png,31,A,10
253,hasy-capital-letters-imgs/41_00314.png,31,A,10
254,hasy-capital-letters-imgs/41_00328.png,31,A,10
255,hasy-capital-letters-imgs/41_00302.png,31,A,10
256,hasy-capital-letters-imgs/41_00316.png,31,A,10
257,hasy-capital-letters-imgs/41_00128.png,31,A,10
258,hasy-capital-letters-imgs/41_00100.png,31,A,10
259,hasy-capital-letters-imgs/41_00114.png,31,A,10
260,hasy-capital-letters-imgs/41_00048.png,31,A,10
261,hasy-capital-letters-imgs/41_00074.png,31,A,10
262,hasy-capital-letters-imgs/41_00060.png,31,A,10
263,hasy-capital-letters-imgs/41_00276.png,31,A,10
264,hasy-capital-letters-imgs/41_00262.png,31,A,10
265,hasy-capital-letters-imgs/41_00289.png,31,A,10
266,hasy-capital-letters-imgs/41_00288.png,31,A,10
267,hasy-capital-letters-imgs/41_00263.png,31,A,10
268,hasy-capital-letters-imgs/41_00277.png,31,A,10
269,hasy-capital-letters-imgs/41_00061.png,31,A,10
270,hasy-capital-letters-imgs/41_00075.png,31,A,10
271,hasy-capital-letters-imgs/41_00049.png,31,A,10
272,hasy-capital-letters-imgs/41_00115.png,31,A,10
273,hasy-capital-letters-imgs/41_00101.png,31,A,10
274,hasy-capital-letters-imgs/41_00129.png,31,A,10
275,hasy-capital-letters-imgs/41_00317.png,31,A,10
276,hasy-capital-letters-imgs/41_00303.png,31,A,10
277,hasy-capital-letters-imgs/41_00307.png,31,A,10
278,hasy-capital-letters-imgs/41_00313.png,31,A,10
279,hasy-capital-letters-imgs/41_00105.png,31,A,10
280,hasy-capital-letters-imgs/41_00111.png,31,A,10
281,hasy-capital-letters-imgs/41_00139.png,31,A,10
282,hasy-capital-letters-imgs/41_00071.png,31,A,10
283,hasy-capital-letters-imgs/41_00065.png,31,A,10
284,hasy-capital-letters-imgs/41_00059.png,31,A,10
285,hasy-capital-letters-imgs/41_00273.png,31,A,10
286,hasy-capital-letters-imgs/41_00267.png,31,A,10
287,hasy-capital-letters-imgs/41_00298.png,31,A,10
288,hasy-capital-letters-imgs/41_00299.png,31,A,10
289,hasy-capital-letters-imgs/41_00266.png,31,A,10
290,hasy-capital-letters-imgs/41_00272.png,31,A,10
291,hasy-capital-letters-imgs/41_00058.png,31,A,10
292,hasy-capital-letters-imgs/41_00064.png,31,A,10
293,hasy-capital-letters-imgs/41_00070.png,31,A,10
294,hasy-capital-letters-imgs/41_00138.png,31,A,10
295,hasy-capital-letters-imgs/41_00110.png,31,A,10
296,hasy-capital-letters-imgs/41_00104.png,31,A,10
297,hasy-capital-letters-imgs/41_00312.png,31,A,10
298,hasy-capital-letters-imgs/41_00306.png,31,A,10
299,hasy-capital-letters-imgs/41_00310.png,31,A,10
300,hasy-capital-letters-imgs/41_00304.png,31,A,10
301,hasy-capital-letters-imgs/41_00338.png,31,A,10
302,hasy-capital-letters-imgs/41_00112.png,31,A,10
303,hasy-capital-letters-imgs/41_00106.png,31,A,10
304,hasy-capital-letters-imgs/41_00066.png,31,A,10
305,hasy-capital-letters-imgs/41_00072.png,31,A,10
306,hasy-capital-letters-imgs/41_00099.png,31,A,10
307,hasy-capital-letters-imgs/41_00264.png,31,A,10
308,hasy-capital-letters-imgs/41_00270.png,31,A,10
309,hasy-capital-letters-imgs/41_00258.png,31,A,10
310,hasy-capital-letters-imgs/41_00259.png,31,A,10
311,hasy-capital-letters-imgs/41_00271.png,31,A,10
312,hasy-capital-letters-imgs/41_00265.png,31,A,10
313,hasy-capital-letters-imgs/41_00098.png,31,A,10
314,hasy-capital-letters-imgs/41_00073.png,31,A,10
315,hasy-capital-letters-imgs/41_00067.png,31,A,10
316,hasy-capital-letters-imgs/41_00107.png,31,A,10
317,hasy-capital-letters-imgs/41_00113.png,31,A,10
318,hasy-capital-letters-imgs/41_00339.png,31,A,10
319,hasy-capital-letters-imgs/41_00305.png,31,A,10
320,hasy-capital-letters-imgs/41_00311.png,31,A,10
321,hasy-capital-letters-imgs/41_00376.png,31,A,10
322,hasy-capital-letters-imgs/41_00362.png,31,A,10
323,hasy-capital-letters-imgs/41_00148.png,31,A,10
324,hasy-capital-letters-imgs/41_00174.png,31,A,10
325,hasy-capital-letters-imgs/41_00160.png,31,A,10
326,hasy-capital-letters-imgs/41_00028.png,31,A,10
327,hasy-capital-letters-imgs/41_00000.png,31,A,10
328,hasy-capital-letters-imgs/41_00014.png,31,A,10
329,hasy-capital-letters-imgs/41_00202.png,31,A,10
330,hasy-capital-letters-imgs/41_00216.png,31,A,10
331,hasy-capital-letters-imgs/41_00217.png,31,A,10
332,hasy-capital-letters-imgs/41_00203.png,31,A,10
333,hasy-capital-letters-imgs/41_00015.png,31,A,10
334,hasy-capital-letters-imgs/41_00001.png,31,A,10
335,hasy-capital-letters-imgs/41_00029.png,31,A,10
336,hasy-capital-letters-imgs/41_00161.png,31,A,10
337,hasy-capital-letters-imgs/41_00175.png,31,A,10
338,hasy-capital-letters-imgs/41_00149.png,31,A,10
339,hasy-capital-letters-imgs/41_00363.png,31,A,10
340,hasy-capital-letters-imgs/41_00377.png,31,A,10
341,hasy-capital-letters-imgs/41_00349.png,31,A,10
342,hasy-capital-letters-imgs/41_00361.png,31,A,10
343,hasy-capital-letters-imgs/41_00375.png,31,A,10
344,hasy-capital-letters-imgs/41_00163.png,31,A,10
345,hasy-capital-letters-imgs/41_00177.png,31,A,10
346,hasy-capital-letters-imgs/41_00188.png,31,A,10
347,hasy-capital-letters-imgs/41_00017.png,31,A,10
348,hasy-capital-letters-imgs/41_00003.png,31,A,10
349,hasy-capital-letters-imgs/41_00229.png,31,A,10
350,hasy-capital-letters-imgs/41_00215.png,31,A,10
351,hasy-capital-letters-imgs/41_00201.png,31,A,10
352,hasy-capital-letters-imgs/41_00200.png,31,A,10
353,hasy-capital-letters-imgs/41_00214.png,31,A,10
354,hasy-capital-letters-imgs/41_00228.png,31,A,10
355,hasy-capital-letters-imgs/41_00002.png,31,A,10
356,hasy-capital-letters-imgs/41_00016.png,31,A,10
357,hasy-capital-letters-imgs/41_00189.png,31,A,10
358,hasy-capital-letters-imgs/41_00176.png,31,A,10
359,hasy-capital-letters-imgs/41_00162.png,31,A,10
360,hasy-capital-letters-imgs/41_00374.png,31,A,10
361,hasy-capital-letters-imgs/41_00360.png,31,A,10
362,hasy-capital-letters-imgs/41_00348.png,31,A,10
363,hasy-capital-letters-imgs/41_00364.png,31,A,10
364,hasy-capital-letters-imgs/41_00370.png,31,A,10
365,hasy-capital-letters-imgs/41_00358.png,31,A,10
366,hasy-capital-letters-imgs/41_00166.png,31,A,10
367,hasy-capital-letters-imgs/41_00172.png,31,A,10
368,hasy-capital-letters-imgs/41_00199.png,31,A,10
369,hasy-capital-letters-imgs/41_00012.png,31,A,10
370,hasy-capital-letters-imgs/41_00006.png,31,A,10
371,hasy-capital-letters-imgs/41_00210.png,31,A,10
372,hasy-capital-letters-imgs/41_00204.png,31,A,10
373,hasy-capital-letters-imgs/41_00238.png,31,A,10
374,hasy-capital-letters-imgs/41_00239.png,31,A,10
375,hasy-capital-letters-imgs/41_00205.png,31,A,10
376,hasy-capital-letters-imgs/41_00211.png,31,A,10
377,hasy-capital-letters-imgs/41_00007.png,31,A,10
378,hasy-capital-letters-imgs/41_00013.png,31,A,10
379,hasy-capital-letters-imgs/41_00198.png,31,A,10
380,hasy-capital-letters-imgs/41_00173.png,31,A,10
381,hasy-capital-letters-imgs/41_00167.png,31,A,10
382,hasy-capital-letters-imgs/41_00359.png,31,A,10
383,hasy-capital-letters-imgs/41_00371.png,31,A,10
384,hasy-capital-letters-imgs/41_00365.png,31,A,10
385,hasy-capital-letters-imgs/41_00373.png,31,A,10
386,hasy-capital-letters-imgs/41_00367.png,31,A,10
387,hasy-capital-letters-imgs/41_00171.png,31,A,10
388,hasy-capital-letters-imgs/41_00165.png,31,A,10
389,hasy-capital-letters-imgs/41_00159.png,31,A,10
390,hasy-capital-letters-imgs/41_00005.png,31,A,10
391,hasy-capital-letters-imgs/41_00011.png,31,A,10
392,hasy-capital-letters-imgs/41_00039.png,31,A,10
393,hasy-capital-letters-imgs/41_00207.png,31,A,10
394,hasy-capital-letters-imgs/41_00213.png,31,A,10
395,hasy-capital-letters-imgs/41_00212.png,31,A,10
396,hasy-capital-letters-imgs/41_00206.png,31,A,10
397,hasy-capital-letters-imgs/41_00038.png,31,A,10
398,hasy-capital-letters-imgs/41_00010.png,31,A,10
399,hasy-capital-letters-imgs/41_00004.png,31,A,10
400,hasy-capital-letters-imgs/41_00158.png,31,A,10
401,hasy-capital-letters-imgs/41_00164.png,31,A,10
402,hasy-capital-letters-imgs/41_00170.png,31,A,10
403,hasy-capital-letters-imgs/41_00366.png,31,A,10
404,hasy-capital-letters-imgs/41_00372.png,31,A,10
405,hasy-capital-letters-imgs/41_00357.png,31,A,10
406,hasy-capital-letters-imgs/41_00343.png,31,A,10
407,hasy-capital-letters-imgs/41_00380.png,31,A,10
408,hasy-capital-letters-imgs/41_00169.png,31,A,10
409,hasy-capital-letters-imgs/41_00155.png,31,A,10
410,hasy-capital-letters-imgs/41_00141.png,31,A,10
411,hasy-capital-letters-imgs/41_00196.png,31,A,10
412,hasy-capital-letters-imgs/41_00182.png,31,A,10
413,hasy-capital-letters-imgs/41_00009.png,31,A,10
414,hasy-capital-letters-imgs/41_00021.png,31,A,10
415,hasy-capital-letters-imgs/41_00035.png,31,A,10
416,hasy-capital-letters-imgs/41_00223.png,31,A,10
417,hasy-capital-letters-imgs/41_00237.png,31,A,10
418,hasy-capital-letters-imgs/41_00236.png,31,A,10
419,hasy-capital-letters-imgs/41_00222.png,31,A,10
420,hasy-capital-letters-imgs/41_00034.png,31,A,10
421,hasy-capital-letters-imgs/41_00020.png,31,A,10
422,hasy-capital-letters-imgs/41_00008.png,31,A,10
423,hasy-capital-letters-imgs/41_00183.png,31,A,10
424,hasy-capital-letters-imgs/41_00197.png,31,A,10
425,hasy-capital-letters-imgs/41_00140.png,31,A,10
426,hasy-capital-letters-imgs/41_00154.png,31,A,10
427,hasy-capital-letters-imgs/41_00168.png,31,A,10
428,hasy-capital-letters-imgs/41_00381.png,31,A,10
429,hasy-capital-letters-imgs/41_00342.png,31,A,10
430,hasy-capital-letters-imgs/41_00356.png,31,A,10
431,hasy-capital-letters-imgs/41_00368.png,31,A,10
432,hasy-capital-letters-imgs/41_00340.png,31,A,10
433,hasy-capital-letters-imgs/41_00354.png,31,A,10
434,hasy-capital-letters-imgs/41_00383.png,31,A,10
435,hasy-capital-letters-imgs/41_00142.png,31,A,10
436,hasy-capital-letters-imgs/41_00156.png,31,A,10
437,hasy-capital-letters-imgs/41_00181.png,31,A,10
438,hasy-capital-letters-imgs/41_00195.png,31,A,10
439,hasy-capital-letters-imgs/41_00036.png,31,A,10
440,hasy-capital-letters-imgs/41_00022.png,31,A,10
441,hasy-capital-letters-imgs/41_00208.png,31,A,10
442,hasy-capital-letters-imgs/41_00234.png,31,A,10
443,hasy-capital-letters-imgs/41_00220.png,31,A,10
444,hasy-capital-letters-imgs/41_00221.png,31,A,10
445,hasy-capital-letters-imgs/41_00235.png,31,A,10
446,hasy-capital-letters-imgs/41_00209.png,31,A,10
447,hasy-capital-letters-imgs/41_00023.png,31,A,10
448,hasy-capital-letters-imgs/41_00037.png,31,A,10
449,hasy-capital-letters-imgs/41_00194.png,31,A,10
450,hasy-capital-letters-imgs/41_00180.png,31,A,10
451,hasy-capital-letters-imgs/41_00157.png,31,A,10
452,hasy-capital-letters-imgs/41_00143.png,31,A,10
453,hasy-capital-letters-imgs/41_00382.png,31,A,10
454,hasy-capital-letters-imgs/41_00355.png,31,A,10
455,hasy-capital-letters-imgs/41_00341.png,31,A,10
456,hasy-capital-letters-imgs/41_00369.png,31,A,10
457,hasy-capital-letters-imgs/41_00345.png,31,A,10
458,hasy-capital-letters-imgs/41_00351.png,31,A,10
459,hasy-capital-letters-imgs/41_00379.png,31,A,10
460,hasy-capital-letters-imgs/41_00147.png,31,A,10
461,hasy-capital-letters-imgs/41_00153.png,31,A,10
462,hasy-capital-letters-imgs/41_00184.png,31,A,10
463,hasy-capital-letters-imgs/41_00190.png,31,A,10
464,hasy-capital-letters-imgs/41_00033.png,31,A,10
465,hasy-capital-letters-imgs/41_00027.png,31,A,10
466,hasy-capital-letters-imgs/41_00231.png,31,A,10
467,hasy-capital-letters-imgs/41_00225.png,31,A,10
468,hasy-capital-letters-imgs/41_00219.png,31,A,10
469,hasy-capital-letters-imgs/41_00218.png,31,A,10
470,hasy-capital-letters-imgs/41_00224.png,31,A,10
471,hasy-capital-letters-imgs/41_00230.png,31,A,10
