,path-to-filename,symbol_id,latex,map-MNIST-label,slice
227,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
228,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
229,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
230,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
231,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
232,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
233,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
234,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
235,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
236,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
237,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
238,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
239,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
240,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
241,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
242,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
243,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
244,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
245,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
246,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
247,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
248,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
249,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
250,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
251,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
252,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
253,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
254,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
255,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
256,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
257,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
258,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
259,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
260,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
261,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
262,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
263,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
264,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
265,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
266,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
267,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
268,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
269,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
270,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
271,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
272,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
273,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
274,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
275,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
276,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
277,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
278,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
279,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
280,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
281,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
282,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
283,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
284,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
285,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
286,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
287,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
288,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
289,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
290,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
291,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
292,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
293,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
294,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
295,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
296,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
297,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
298,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
299,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
300,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
301,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
302,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
303,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
304,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
305,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
306,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
307,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
308,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
309,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
310,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
311,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
312,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
313,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
314,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
315,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
316,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
317,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
318,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
319,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
320,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
321,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
322,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
323,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
324,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
325,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
326,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
327,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
328,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
329,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
330,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
331,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
332,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
333,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
334,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
335,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
336,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
337,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
338,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
339,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
340,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
341,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
342,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
343,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
344,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
345,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
346,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
347,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
348,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
349,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
350,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
351,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
352,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
353,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
354,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
355,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
356,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
357,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
358,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
359,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
360,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
361,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
362,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
363,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
364,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
365,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
366,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
367,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
368,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
369,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
370,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
371,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
372,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
373,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
374,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
375,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
376,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
377,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
378,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
379,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
380,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
381,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
382,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
383,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
384,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
385,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
386,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
387,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
388,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
389,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
390,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
391,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
392,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
393,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
394,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
395,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
396,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
397,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
398,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
399,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
400,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
401,/entireHasy_src_img/0Y59_00163.png,55,Y,34,0
402,/entireHasy_src_img/0P50_00332.png,46,P,25,0
403,/entireHasy_src_img/0P50_00332.png,46,P,25,0
404,/entireHasy_src_img/0P50_00332.png,46,P,25,0
405,/entireHasy_src_img/0P50_00332.png,46,P,25,0
406,/entireHasy_src_img/0P50_00332.png,46,P,25,0
407,/entireHasy_src_img/0P50_00332.png,46,P,25,0
408,/entireHasy_src_img/0P50_00332.png,46,P,25,0
409,/entireHasy_src_img/0P50_00332.png,46,P,25,0
410,/entireHasy_src_img/0P50_00332.png,46,P,25,0
411,/entireHasy_src_img/0P50_00332.png,46,P,25,0
412,/entireHasy_src_img/0P50_00332.png,46,P,25,0
413,/entireHasy_src_img/0P50_00332.png,46,P,25,0
414,/entireHasy_src_img/0P50_00332.png,46,P,25,0
415,/entireHasy_src_img/0P50_00332.png,46,P,25,0
416,/entireHasy_src_img/0P50_00332.png,46,P,25,0
417,/entireHasy_src_img/0P50_00332.png,46,P,25,0
418,/entireHasy_src_img/0P50_00332.png,46,P,25,0
419,/entireHasy_src_img/0P50_00332.png,46,P,25,0
420,/entireHasy_src_img/0P50_00332.png,46,P,25,0
421,/entireHasy_src_img/0P50_00332.png,46,P,25,0
422,/entireHasy_src_img/0P50_00332.png,46,P,25,0
423,/entireHasy_src_img/0P50_00332.png,46,P,25,0
424,/entireHasy_src_img/0P50_00332.png,46,P,25,0
425,/entireHasy_src_img/0P50_00332.png,46,P,25,0
426,/entireHasy_src_img/0P50_00332.png,46,P,25,0
427,/entireHasy_src_img/0P50_00332.png,46,P,25,0
428,/entireHasy_src_img/0P50_00332.png,46,P,25,0
429,/entireHasy_src_img/0P50_00332.png,46,P,25,0
430,/entireHasy_src_img/0P50_00332.png,46,P,25,0
431,/entireHasy_src_img/0P50_00332.png,46,P,25,0
432,/entireHasy_src_img/0P50_00332.png,46,P,25,0
433,/entireHasy_src_img/0P50_00332.png,46,P,25,0
434,/entireHasy_src_img/0P50_00332.png,46,P,25,0
435,/entireHasy_src_img/0P50_00332.png,46,P,25,0
436,/entireHasy_src_img/0P50_00332.png,46,P,25,0
437,/entireHasy_src_img/0P50_00332.png,46,P,25,0
